business_id,date,code,description
89410,11/23/15,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
89410,12/4/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
89410,12/4/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
89410,12/4/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
89410,3/16/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
89410,3/16/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
89410,3/16/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
97036,9/15/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
97036,3/17/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
31995,5/18/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31995,5/18/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31995,5/18/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
31995,5/18/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
31995,5/18/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
61166,11/24/15,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
61166,11/24/15,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
61166,11/24/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61166,11/24/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61166,11/24/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
61166,11/24/15,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
61166,6/27/16,2,"Standard not met. Food Sources: Container, properly labeled"
61166,6/27/16,10,Standard not met. Personnel: Personnel with infections restricted & proper reporting
61166,6/27/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61166,6/27/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
61166,6/27/16,23,"Standard not met. Plumbing: Installed, maintained"
61166,6/27/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
61166,6/27/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
72696,12/18/15,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
72696,6/27/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
72696,6/27/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
76013,8/7/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
76013,8/7/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
76013,8/7/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
76013,8/7/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76013,8/7/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76013,8/7/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
76013,1/4/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76013,1/4/16,23,"Standard not met. Plumbing: Installed, maintained"
76013,1/4/16,29,Standard not met. Outer Openings: Outer openings protected
76013,1/4/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76013,7/6/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
76013,7/6/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76013,7/6/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
76013,7/6/16,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
76013,7/6/16,21,"Standard not met. Water: Water source, safe, hot & cold"
76013,7/6/16,23,"Standard not met. Plumbing: Installed, maintained"
76013,7/6/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76013,7/6/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
89821,8/12/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
89821,8/12/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
89821,8/12/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
89821,2/4/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
89821,2/4/16,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
89821,2/4/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
89821,2/4/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
67829,12/15/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
67829,12/15/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
67829,6/23/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
61459,11/3/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
61459,11/3/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61459,11/3/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61459,11/3/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
61459,11/3/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
61459,4/20/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61459,4/20/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61459,4/20/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
61459,4/20/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31780,10/13/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
31780,10/13/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31780,10/13/15,23,"Standard not met. Plumbing: Installed, maintained"
31780,10/13/15,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
31780,10/13/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31780,3/9/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31780,3/9/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31780,3/9/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
31780,3/9/16,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
31780,3/9/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31780,3/9/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31780,3/9/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
31780,3/9/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
31780,3/9/16,38,Standard not met. Consumer Advisory: Consumer advisory provided for raw or undercooked food
31780,3/23/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31780,3/23/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31780,3/23/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
85008,7/31/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
85008,7/31/15,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
85008,7/31/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
85008,7/31/15,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
